([(0 1.533271422812561e+00)] -2.692367778106935e+01)
([(0 4.745479387776584e+00)] -9.704236760774538e+00)
([(0 -8.228459161778616e-01)] -4.611375223536639e+01)
([(0 -1.107046103925136e+00)] -4.880369166844085e+01)
([(0 5.773216450479595e-01)] -3.404044040498208e+01)
([(0 1.546283344622893e+00)] -2.683311190860378e+01)
([(0 1.726083550526809e+00)] -2.559899627919103e+01)
([(0 7.150493415166110e-01)] -3.295875262447976e+01)
([(0 -4.411639813302841e+00)] -8.601124558120279e+01)
([(0 2.223149409504515e+00)] -2.235545091467105e+01)
([(0 -1.446268372850462e+00)] -5.212015151935196e+01)
([(0 -3.574013428873343e+00)] -7.554692438727619e+01)
([(0 3.186151846228071e+00)] -1.677451534764196e+01)
([(0 -4.648760306381305e+00)] -8.910097304430357e+01)
([(0 4.628779574373198e+00)] -1.014919803886437e+01)
([(0 -4.814549399982582e-02)] -3.919141994026404e+01)
([(0 2.540219619898330e+00)] -2.041551533649169e+01)
([(0 -1.882504410541365e+00)] -5.655422316442473e+01)
([(0 -2.166787356861924e+00)] -5.954620050522398e+01)
([(0 -3.163531092827121e+00)] -7.067500302364179e+01)
([(0 1.906672982502734e+00)] -2.439200482679899e+01)
([(0 8.792443709306923e-01)] -3.169398242596506e+01)
([(0 3.049025492628580e+00)] -1.751258578697584e+01)
([(0 -4.991294884644191e-01)] -4.314819002204422e+01)
([(0 3.134701815829857e+00)] -1.704923654949901e+01)
([(0 -1.081687077791486e+00)] -4.856038787532745e+01)
([(0 3.853707771009880e-01)] -3.557962795953260e+01)
([(0 -3.133957751907957e+00)] -7.033051073355890e+01)
([(0 1.858575174122521e+00)] -2.471028610586014e+01)
([(0 2.807430351366371e+00)] -1.885869884924169e+01)
([(0 2.820417220694651e+00)] -1.878485452046023e+01)
([(0 2.572241294281227e+00)] -2.022518588358164e+01)
([(0 -1.306266731517134e+00)] -5.073745785179915e+01)
([(0 -7.094534260798540e-01)] -4.506304045053626e+01)
([(0 6.701253681542170e-01)] -3.330949262218036e+01)
([(0 1.377879102549734e+00)] -2.801832728591818e+01)
([(0 -5.958013106338029e-01)] -4.402282498823308e+01)
([(0 2.894340368739691e+00)] -1.836773419774002e+01)
([(0 -1.993607461970342e+00)] -5.771392302992910e+01)
([(0 -3.997960026682151e+00)] -8.075552666124175e+01)
([(0 1.649263685816905e+00)] -2.612231827020278e+01)
([(0 1.463017016049555e+00)] -2.741558900517334e+01)
([(0 3.342286744549789e+00)] -1.595702725969270e+01)
([(0 1.446691440132071e+00)] -2.753060506732239e+01)
([(0 7.015145871092017e-01)] -3.306421161450457e+01)
([(0 3.995269401562858e+00)] -1.280232312921721e+01)
([(0 2.906528828168383e+00)] -1.829948412202497e+01)
([(0 1.556700429053286e+00)] -2.676072871292370e+01)
([(0 2.749612388201818e+00)] -1.918950308993029e+01)
([(0 3.156919952104957e+00)] -1.693027644607634e+01)
([(0 3.605283494432406e+00)] -1.463514908190721e+01)
([(0 -2.550696048307820e+00)] -6.371496582301231e+01)
([(0 4.045668456390423e+00)] -1.257655899716693e+01)
([(0 -1.988887566548456e-01)] -4.049135704729733e+01)
([(0 2.258214054568420e+00)] -2.213597014126290e+01)
([(0 -9.717003716265395e-01)] -4.751257821190444e+01)
([(0 -2.379550527413521e+00)] -6.183833408624120e+01)
([(0 7.352200390713364e+00)] -3.314746218508568e+00)
([(0 3.020812170366995e+00)] -1.766677388316851e+01)
([(0 1.464587804591432e+00)] -2.740453662662109e+01)
([(0 2.284011384600369e+00)] -2.197528148035820e+01)
([(0 9.739778223798012e-01)] -3.097652915598482e+01)
([(0 -7.861483615796132e-01)] -4.577229994360315e+01)
([(0 -1.616919174905597e+00)] -5.383205104275555e+01)
([(0 1.771509989630545e+00)] -2.529231315679007e+01)
([(0 6.879704998197482e+00)] -3.968702193402401e+00)
([(0 7.354201956470590e-01)] -3.280037401605206e+01)
([(0 2.933066612108625e+00)] -1.815139791957916e+01)
([(0 3.852825486842505e+00)] -1.345413972483959e+01)
([(0 6.194450496006141e+00)] -5.313803504652455e+00)
([(0 1.209802083793626e+00)] -2.922951707569916e+01)
([(0 1.702407268166517e+00)] -2.575965772090699e+01)
([(0 2.776981110700810e+00)] -1.903249685060696e+01)
([(0 -2.239952412218706e+00)] -6.032931315533048e+01)
([(0 3.089778363092613e+00)] -1.729127332719971e+01)
([(0 2.865084975154133e-01)] -3.638674557766254e+01)
([(0 -1.013950393411733e+00)] -4.791365029111891e+01)
([(0 -2.021625758052068e+00)] -5.800832854322165e+01)
([(0 -1.838138276610898e+00)] -5.609457576013296e+01)
([(0 1.575333427589030e-01)] -3.745439921055900e+01)
([(0 2.876364765133047e+00)] -1.846866087438783e+01)
([(0 2.010881707492295e+00)] -2.371035235404835e+01)
([(0 3.784815944380213e-01)] -3.563555485291027e+01)
([(0 -6.659197301085484e-01)] -4.466306649636586e+01)
([(0 3.468898106510565e-01)] -3.589262712680207e+01)
([(0 6.721042643358928e-01)] -3.329400007118344e+01)
([(0 1.526089815417329e+00)] -2.697373587828224e+01)
([(0 3.120734880075872e+00)] -1.712427086218546e+01)
([(0 8.919516973494979e-02)] -3.802684319337423e+01)
([(0 1.507316843161377e+00)] -2.710483311293657e+01)
([(0 3.503108976840082e+00)] -1.514048419563738e+01)
([(0 1.031709352914234e-01)] -3.790939341793664e+01)
([(0 3.030089273151702e+00)] -1.761598592681433e+01)
([(0 1.291822181541392e+00)] -2.863493797822864e+01)
([(0 2.243730075568983e+00)] -2.222648093063933e+01)
([(0 2.070998555022712e-01)] -3.704212065027451e+01)
([(0 4.340296474271113e+00)] -1.130759095794996e+01)
([(0 2.971185048000748e-01)] -3.629965665911596e+01)
([(0 1.693562450853420e+00)] -2.581982030218554e+01)
([(0 -6.914228533135258e-02)] -3.937112400009620e+01)
([(0 -1.505286356152588e+00)] -5.270890178127586e+01)
([(0 8.798155591913712e-01)] -3.168962970294024e+01)
([(0 -1.942380538715724e-01)] -4.045091191566355e+01)
([(0 -1.832975965908709e+00)] -5.604122040299279e+01)
([(0 -1.987503536659077e-01)] -4.049015310467065e+01)
([(0 -4.093396107117542e-02)] -3.912980071065876e+01)
([(0 3.518720463306686e+00)] -1.506259715830907e+01)
([(0 3.868073639431906e+00)] -1.338339515183208e+01)
([(0 -5.575675161784019e-01)] -4.367578890203438e+01)
([(0 1.415287872748053e+00)] -2.775259720998469e+01)
([(0 -2.445661611835980e+00)] -6.255977830737919e+01)
([(0 1.207044478167894e+00)] -2.924962436867998e+01)
([(0 -1.743992964977238e+00)] -5.512572018022085e+01)
([(0 2.278720062986885e+00)] -2.200818627431024e+01)
([(0 -1.933075396617298e+00)] -5.708055536271988e+01)
([(0 1.636029457069029e+00)] -2.621307005408134e+01)
([(0 4.701694833784714e+00)] -9.869585314818156e+00)
([(0 3.479461016487761e+00)] -1.525893008945234e+01)
([(0 -4.570119970165081e-01)] -4.277005620431811e+01)
([(0 -1.471352363131750e+00)] -5.236995822183585e+01)
([(0 -6.991936953937241e-01)] -4.496860656965510e+01)
([(0 2.259004613440808e+00)] -2.213103595449585e+01)
([(0 1.309096773800839e+00)] -2.851056885125004e+01)
([(0 2.850521453488163e+00)] -1.861432817071804e+01)
([(0 4.608979087472349e-01)] -3.496960546376157e+01)
([(0 6.718140687648436e+00)] -4.243535551476285e+00)
([(0 -5.477625827952153e-01)] -4.358702812428385e+01)
