([(0 4.548391489207734e+00)] -1.307596364573548e+01)
([(0 6.846370248646535e+00)] -1.262315113184979e+01)
([(0 4.164876102641002e+00)] -3.446636126214266e+01)
([(0 6.767056974314165e+00)] -3.423253273147284e+01)
([(0 6.021257733699912e+00)] -2.364285777731340e+01)
([(0 4.688010813101614e+00)] -6.932389738475132e+01)
([(0 6.535707078946220e+00)] -1.411811380465499e+01)
([(0 6.082406958268189e+00)] -3.787822766937450e+01)
([(0 4.839923162612485e+00)] -1.546696746374401e+01)
([(0 5.553857151573461e+00)] -2.185686492538816e+01)
([(0 6.170534843457383e+00)] -5.669018446958792e+01)
([(0 4.114111664390684e+00)] -7.802899264501079e+01)
([(0 3.512491817336246e+00)] -2.097900010129796e+01)
([(0 3.108886778099775e+00)] -2.322014703290327e+01)
([(0 3.634984749905976e+00)] -1.907813673663067e+01)
([(0 4.085154407078175e+00)] -1.454886601154058e+01)
([(0 3.418574491698108e+00)] -1.683234380816905e+01)
([(0 5.191306988951744e+00)] -2.126435715369134e+01)
([(0 5.070258687124550e+00)] -1.152861218106034e+01)
([(0 3.942186631734214e+00)] -1.502232079698757e+01)
([(0 8.227494138025111e+00)] -1.115991058904783e+01)
([(0 4.806894741850599e+00)] -3.555148565750017e+01)
([(0 2.710841021500852e+00)] -3.942501020713058e+01)
([(0 4.361535352635193e+00)] -2.133621951781301e+01)
([(0 4.603121831111146e+00)] -1.603250117856661e+01)
([(0 5.640652174456160e+00)] -1.319715418006752e+01)
([(0 4.054646437594608e+00)] -3.450621179348554e+01)
([(0 4.023424695036622e+00)] -3.782004843674873e+01)
([(0 4.450051131092835e+00)] -1.949825501397310e+01)
([(0 4.560698199001510e+00)] -3.743288577003204e+01)
([(0 3.741929085157841e+00)] -1.570046773066768e+01)
([(0 4.996341602780886e+00)] -1.174056682639012e+01)
([(0 3.926045290550034e+00)] -1.804897904311042e+01)
([(0 4.705032921314169e+00)] -1.259905691094706e+01)
([(0 3.924690814306742e+00)] -2.139059729189962e+01)
([(0 4.927179276791987e+00)] -1.849194221093745e+01)
([(0 3.737285582952933e+00)] -3.400558608612037e+01)
([(0 6.408926829831406e+00)] -3.591754381328764e+01)
([(0 4.243360650461406e+00)] -2.266989285419186e+01)
([(0 6.352492906771729e+00)] -4.377526951037994e+01)
([(0 3.991315298990215e+00)] -6.051171080437486e+01)
([(0 6.099630414267740e+00)] -1.185110275599944e+01)
([(0 3.795172662783357e+00)] -2.159602010981495e+01)
([(0 4.546930956497377e+00)] -5.981063526570611e+01)
([(0 5.618926065120372e+00)] -5.940121354214819e+01)
([(0 4.242773349290129e+00)] -2.656440590461109e+01)
([(0 4.511623675073810e+00)] -2.225524834142059e+01)
([(0 5.094907895624295e+00)] -4.631076026408754e+01)
([(0 5.178966766373680e+00)] -2.926933287230711e+01)
([(0 2.473988827268619e+00)] -2.357912248824704e+01)
([(0 6.706996992223409e+00)] -5.888703065762536e+01)
([(0 4.162654702570422e+00)] -2.645049877963717e+01)
([(0 4.419782019296805e+00)] -2.634430772515480e+01)
([(0 7.353704609753382e+00)] -6.180245395234573e+01)
([(0 1.401418392737357e+00)] -3.102401925666588e+01)
([(0 4.292420590896028e+00)] -1.994999557465101e+01)
([(0 4.111660020790238e+00)] -2.248905948440707e+01)
([(0 5.757203174211751e+00)] -1.292263388601370e+01)
([(0 5.300344258285287e+00)] -1.687271629794800e+01)
([(0 5.822171179935294e+00)] -1.487058220416155e+01)
([(0 3.522880730751693e+00)] -3.361195131500747e+01)
([(0 4.826213392380218e+00)] -4.932498716683391e+01)
([(0 4.846006762116882e+00)] -1.217898942574753e+01)
([(0 4.779565407176795e+00)] -3.458708465437595e+01)
([(0 5.788545379891512e+00)] -6.052667938809396e+01)
([(0 4.450150399652215e+00)] -3.141694680554578e+01)
([(0 4.075391659055168e+00)] -6.648634173396908e+01)
([(0 3.917140967203903e+00)] -2.908880496254920e+01)
([(0 5.585756962120196e+00)] -4.781550374327416e+01)
([(0 1.874716609724946e+00)] -9.747022260317777e+01)
([(0 4.852273628481741e+00)] -3.989348263088678e+01)
