([(0 3.455725200602231e+00)] -2.076085289783327e+01)
([(0 2.531397045155060e+00)] -2.469658907565179e+01)
([(0 -2.186671566462820e+00)] -6.267691134451388e+01)
([(0 4.163448706551684e+00)] -1.386284153903924e+01)
([(0 -4.677765636621061e-01)] -4.575288894272768e+01)
([(0 -3.537572950703378e+00)] -7.786995835050749e+01)
([(0 -2.472479491544405e+00)] -6.493075657262426e+01)
([(0 3.172210546921967e+00)] -2.033538658930235e+01)
([(0 -1.303694889449446e+00)] -5.986269434748338e+01)
([(0 1.448290336266581e+00)] -3.096594968613847e+01)
([(0 2.885581153957204e+00)] -2.022727482801747e+01)
([(0 1.777184208744828e+00)] -3.166663460755221e+01)
([(0 -3.397208993438774e+00)] -7.476174628207676e+01)
([(0 2.765333300611573e+00)] -2.177727202944232e+01)
([(0 3.076714620610723e+00)] -2.330843614399567e+01)
([(0 2.900715604379691e+00)] -2.044057973584047e+01)
([(0 1.138561421871614e+00)] -3.966187614611847e+01)
([(0 -4.226116066667913e-01)] -4.375143968335220e+01)
([(0 9.265938453053124e-01)] -3.297933698757436e+01)
([(0 -5.139585899906933e-01)] -5.107974469221961e+01)
([(0 -3.789563701481555e+00)] -8.416316663955413e+01)
([(0 3.442447331136080e+00)] -2.463993478534314e+01)
([(0 -1.856122713233034e+00)] -5.770479821638978e+01)
([(0 -1.318860744480475e-01)] -3.746260681259533e+01)
([(0 -4.516674525419262e-03)] -4.516665915677845e+01)
([(0 -1.170941627785098e+00)] -5.354221697585042e+01)
([(0 -1.388621828519959e+00)] -5.305829258425948e+01)
([(0 3.350913475948502e+00)] -1.919975430005429e+01)
([(0 3.303783595042724e+00)] -1.867317183100162e+01)
([(0 1.174610363495894e+00)] -3.238899675274706e+01)
([(0 1.721265511912172e+00)] -2.734814976542855e+01)
([(0 2.807023852610016e+00)] -3.323221351351508e+01)
([(0 -3.740534987907886e+00)] -8.730344015339153e+01)
([(0 2.660892917203000e+00)] -1.973515740972653e+01)
([(0 -7.554029742236210e-01)] -5.062581362492567e+01)
([(0 2.138193236307075e+00)] -2.411476266387671e+01)
([(0 5.306993916075861e+00)] -2.601988408790895e+01)
([(0 -1.457858755660780e+00)] -6.067940726581005e+01)
([(0 4.911333555371087e-01)] -3.739773908272018e+01)
([(0 -9.134786905514858e-02)] -4.020893871892227e+01)
([(0 4.617439954870740e+00)] -1.363071605296878e+01)
([(0 -1.260639487043306e+00)] -5.940067912098071e+01)
([(0 3.114023330427784e+00)] -1.914495968159562e+01)
([(0 1.853720423874464e+00)] -2.795005505757404e+01)
([(0 -4.388261006090929e+00)] -9.729108164523367e+01)
([(0 -1.092141493327397e+00)] -5.502729884862349e+01)
([(0 7.223565102427301e+00)] -5.310097858498020e+00)
([(0 -1.651967986358855e+00)] -5.546866528088970e+01)
([(0 8.047188222528021e-01)] -3.332049343960204e+01)
([(0 -3.327729742738441e-01)] -4.577198715987421e+01)
([(0 1.064389066772080e+00)] -3.961414197025656e+01)
([(0 3.399668634108075e+00)] -1.267627482990322e+01)
([(0 -1.096476212638478e+00)] -5.141897474195547e+01)
([(0 -2.303078873003670e+00)] -6.246786739590417e+01)
([(0 4.083758455819662e+00)] -1.919080961859461e+01)
([(0 4.519774242829158e-01)] -3.757412809248628e+01)
([(0 -2.638719033629329e+00)] -7.059679986697373e+01)
([(0 5.286083561660817e-01)] -3.779301961846872e+01)
([(0 -1.344792282828685e+00)] -5.240336881735598e+01)
([(0 2.293049223644182e+00)] -2.602360678787578e+01)
([(0 4.954131486920154e+00)] -1.226755210831349e+01)
([(0 3.187698339059189e+00)] -2.174842512331040e+01)
([(0 3.853258500558596e+00)] -1.785449189770420e+01)
([(0 3.834236023041939e+00)] -1.897022867610983e+01)
([(0 -3.862753806241358e+00)] -8.756147675400392e+01)
([(0 -3.869246372613397e+00)] -8.551720833160775e+01)
([(0 2.479039216961901e+00)] -2.912349423619745e+01)
([(0 -1.188406040269356e+00)] -5.735877361006862e+01)
([(0 1.449039669174560e+00)] -2.989500113924593e+01)
([(0 -6.965463280430058e-01)] -5.056792527080236e+01)
([(0 -1.141121997854810e-02)] -5.652967103006191e+01)
([(0 3.307451058736078e+00)] -1.780454288977498e+01)
([(0 -6.657759363967699e-01)] -4.642737418262192e+01)
([(0 5.026292854682957e+00)] -1.228714956579268e+01)
([(0 2.031609237674559e-01)] -4.019435407855141e+01)
([(0 2.579215126607934e+00)] -2.417583854163884e+01)
([(0 2.290076402055455e+00)] -2.634782379809239e+01)
([(0 -1.467378259192088e+00)] -5.844023302882162e+01)
([(0 2.486338473825001e+00)] -2.245551325285912e+01)
([(0 2.992831547999707e+00)] -2.462121467994394e+01)
([(0 -1.015334933415573e+00)] -5.592579739170316e+01)
([(0 3.964469062181415e+00)] -1.454891573166753e+01)
([(0 6.814975967072456e-01)] -3.876220103936080e+01)
([(0 1.393920044130475e+00)] -2.914925731089290e+01)
([(0 6.872945998740931e-01)] -3.575561436704523e+01)
([(0 2.764512995586337e+00)] -2.611673761074322e+01)
([(0 -5.081325621848833e-01)] -4.923751621590750e+01)
([(0 4.901705673047168e+00)] -1.230032015201766e+01)
([(0 6.536105792621946e+00)] -1.980678988284467e+01)
([(0 3.606490913406063e+00)] -1.934962716050411e+01)
([(0 -2.716617215174466e-02)] -4.124265759190234e+01)
([(0 9.491430204562619e-01)] -3.228897775292673e+01)
([(0 4.087150702267259e+00)] -1.846657541661454e+01)
([(0 2.103124969099440e+00)] -2.669275084488483e+01)
([(0 5.088804737457195e-01)] -3.984245589858843e+01)
([(0 1.122962956423393e+00)] -4.025819971753326e+01)
([(0 -2.962253172816531e-02)] -4.108995767500220e+01)
([(0 2.682762229249377e+00)] -2.184044447479906e+01)
([(0 1.424285881401111e+00)] -2.992501717374544e+01)
([(0 4.024522399752314e+00)] -2.107986402709793e+01)
([(0 2.109591147876259e+00)] -2.561796078977117e+01)
([(0 1.322572890233417e+00)] -3.275418504958625e+01)
([(0 -1.401193529348717e+00)] -5.526476456920927e+01)
([(0 -2.666534744652417e+00)] -6.626626688098168e+01)
([(0 1.827222993340278e+00)] -3.211915726169671e+01)
([(0 4.091668599291296e+00)] -1.555868016806733e+01)
([(0 2.695114609175363e+00)] -2.858566485567481e+01)
([(0 3.852912083465526e+00)] -1.520943996384748e+01)
([(0 6.037152912321538e+00)] -7.533565352120975e+00)
([(0 4.062849199341869e-01)] -3.694700153104725e+01)
([(0 4.981562206456466e+00)] -2.114626694199602e+01)
([(0 1.728635892843030e+00)] -2.613212704979080e+01)
([(0 3.307681295506562e+00)] -1.787884421987342e+01)
([(0 1.878214794382195e+00)] -2.949384671003239e+01)
([(0 1.367808747555202e+00)] -2.975785539754300e+01)
([(0 8.251574101777237e-02)] -4.064032146386133e+01)
([(0 4.910891814385785e+00)] -1.271965565841075e+01)
([(0 -2.012848582021860e-01)] -4.687078168547619e+01)
([(0 -4.359837299421422e+00)] -8.682169896137458e+01)
([(0 1.546304496979182e+00)] -2.847824217807192e+01)
([(0 -2.655570395876339e-02)] -5.441139838002235e+01)
([(0 3.165640449688638e-01)] -3.757213108616940e+01)
([(0 -2.839336345514653e+00)] -7.026359120597530e+01)
([(0 2.539333382474922e-01)] -4.591716599058240e+01)
([(0 -1.846515405643395e+00)] -5.503324507635475e+01)
([(0 -3.190886496195731e-01)] -4.836563402406452e+01)
([(0 1.374093644177456e+00)] -2.968616859768930e+01)
([(0 2.896528522699811e+00)] -2.675876969266400e+01)
([(0 4.389962108211371e+00)] -1.686416297449726e+01)
([(0 -3.175403684265845e-01)] -5.052093844964333e+01)
([(0 -5.712121657214624e-01)] -4.522054517600095e+01)
([(0 1.209241510587304e-01)] -4.283785814057563e+01)
