([(0 2) (0 1) (0 0) (0 2) (0 1) (0 0) (0 1) (0 1) (0 2) (0 0) (0 1) (0 2) (0 2) (0 0) (0 1) (0 1)] -4.545454043350229e+01)
([(0 1) (0 2) (0 0) (0 2) (0 0) (0 2) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 1) (0 2) (0 0) (0 2)] -5.391906579098691e+01)
([(0 2) (0 0) (0 0) (0 2) (0 0) (0 0) (0 1) (0 0) (0 1) (0 1) (0 2) (0 2) (0 0) (0 1) (0 2) (0 0)] -4.715732896538990e+01)
([(0 2) (0 1) (0 1) (0 0) (0 1) (0 0) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.467061961433803e+01)
([(0 0) (0 2) (0 2) (0 2) (0 0) (0 0) (0 0) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.747363755756311e+01)
([(0 0) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 1) (0 1) (0 2) (0 1) (0 1) (0 0) (0 2)] -4.428091242479788e+01)
([(0 1) (0 1) (0 2) (0 2) (0 1) (0 0) (0 1) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.554376834378174e+01)
([(0 0) (0 1) (0 0) (0 2) (0 1) (0 0) (0 0) (0 2) (0 2) (0 2) (0 1) (0 2) (0 2) (0 1) (0 0) (0 1)] -4.615788012995149e+01)
([(0 1) (0 2) (0 1) (0 0) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.444815194280680e+01)
([(0 1) (0 2) (0 0) (0 2) (0 1) (0 0) (0 0) (0 0) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1)] -4.725996513866072e+01)
([(0 0) (0 1) (0 0) (0 1) (0 2) (0 0) (0 0) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1)] -4.551134885095161e+01)
([(0 1) (0 1) (0 1) (0 1) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2)] -4.459949221765775e+01)
([(0 2) (0 1) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.914379810399078e+01)
([(0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.670270701956431e+01)
([(0 2) (0 2) (0 1) (0 2) (0 2) (0 0) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.450069278532258e+01)
([(0 2) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.311058314905696e+01)
([(0 2) (0 2) (0 0) (0 2) (0 0) (0 0) (0 1) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2) (0 0)] -4.809113077907089e+01)
([(0 1) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.451330565591635e+01)
([(0 2) (0 0) (0 1) (0 0) (0 2) (0 0) (0 1) (0 0) (0 2) (0 1) (0 1) (0 2) (0 2) (0 0) (0 2) (0 0)] -4.771214686281412e+01)
([(0 1) (0 0) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0) (0 1)] -4.659586816033165e+01)
([(0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.309323052680634e+01)
([(0 0) (0 1) (0 1) (0 2) (0 1) (0 0) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.620586229074929e+01)
([(0 1) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0) (0 0) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2) (0 0) (0 1)] -4.467495987904292e+01)
([(0 2) (0 2) (0 1) (0 2) (0 0) (0 1) (0 1) (0 2) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0)] -5.335581850802016e+01)
([(0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.477911557659939e+01)
([(0 2) (0 1) (0 1) (0 2) (0 1) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1)] -4.522542825393960e+01)
([(0 1) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 2) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2)] -4.670101806229921e+01)
([(0 0) (0 1) (0 2) (0 2) (0 0) (0 0) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.699038755601802e+01)
([(0 1) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.731862882384644e+01)
([(0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0)] -4.613207683408944e+01)
([(0 2) (0 0) (0 2) (0 2) (0 2) (0 0) (0 0) (0 1) (0 0) (0 0) (0 2) (0 2) (0 2) (0 1) (0 1) (0 1)] -4.439983184719946e+01)
([(0 2) (0 0) (0 1) (0 2) (0 1) (0 0) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2)] -4.707384743504056e+01)
([(0 1) (0 1) (0 1) (0 2) (0 1) (0 0) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.583276570703320e+01)
([(0 1) (0 2) (0 1) (0 1) (0 0) (0 0) (0 2) (0 1) (0 1) (0 1) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.498196671441279e+01)
([(0 2) (0 1) (0 1) (0 1) (0 0) (0 1) (0 2) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0)] -4.911582392727379e+01)
([(0 1) (0 1) (0 2) (0 1) (0 0) (0 0) (0 2) (0 0) (0 2) (0 0) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.770866377738519e+01)
([(0 1) (0 1) (0 2) (0 1) (0 2) (0 0) (0 2) (0 2) (0 0) (0 1) (0 2) (0 1) (0 2) (0 1) (0 2) (0 0)] -5.035990183478572e+01)
([(0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 2) (0 2) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.636156448329717e+01)
([(0 0) (0 1) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 1) (0 1) (0 1) (0 2) (0 2) (0 1) (0 0)] -5.370291011855294e+01)
([(0 1) (0 1) (0 2) (0 2) (0 0) (0 0) (0 1) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1) (0 2)] -4.517035395669247e+01)
([(0 1) (0 1) (0 2) (0 2) (0 0) (0 0) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.669204048879472e+01)
([(0 1) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.487728948693892e+01)
([(0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0) (0 1) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.350993399332440e+01)
([(0 2) (0 2) (0 0) (0 2) (0 2) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 1) (0 1) (0 1) (0 2) (0 0)] -5.065521065244303e+01)
([(0 1) (0 1) (0 1) (0 2) (0 2) (0 0) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0) (0 1)] -4.479454821303440e+01)
([(0 2) (0 0) (0 1) (0 2) (0 1) (0 0) (0 1) (0 2) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.625470617454625e+01)
([(0 2) (0 2) (0 2) (0 2) (0 1) (0 0) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0) (0 1)] -4.382959360692325e+01)
([(0 0) (0 0) (0 1) (0 1) (0 0) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2)] -4.744319518699746e+01)
([(0 2) (0 0) (0 1) (0 2) (0 0) (0 1) (0 0) (0 1) (0 1) (0 1) (0 1) (0 0) (0 2) (0 2) (0 2) (0 0)] -6.015012312515606e+01)
([(0 2) (0 2) (0 1) (0 2) (0 0) (0 0) (0 1) (0 0) (0 2) (0 1) (0 1) (0 2) (0 1) (0 2) (0 1) (0 0)] -4.613503214001774e+01)
([(0 0) (0 1) (0 1) (0 2) (0 0) (0 1) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2)] -4.992847181925239e+01)
([(0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0)] -4.593686519271614e+01)
([(0 2) (0 1) (0 1) (0 2) (0 0) (0 0) (0 0) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.782912457739451e+01)
([(0 1) (0 0) (0 1) (0 0) (0 2) (0 0) (0 1) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0)] -4.565138378749739e+01)
([(0 0) (0 2) (0 2) (0 1) (0 0) (0 0) (0 2) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.730367556612681e+01)
([(0 2) (0 0) (0 2) (0 2) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.590243336760299e+01)
([(0 2) (0 2) (0 0) (0 2) (0 0) (0 1) (0 0) (0 0) (0 1) (0 2) (0 0) (0 2) (0 2) (0 2) (0 1) (0 0)] -5.058745893740774e+01)
([(0 1) (0 1) (0 0) (0 2) (0 2) (0 0) (0 1) (0 2) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.599652992387285e+01)
([(0 0) (0 0) (0 1) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0) (0 0)] -4.992730347040569e+01)
([(0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.415243046874986e+01)
([(0 2) (0 2) (0 1) (0 1) (0 2) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0)] -4.375469907845851e+01)
([(0 2) (0 2) (0 2) (0 1) (0 0) (0 0) (0 1) (0 0) (0 2) (0 0) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.597664115647225e+01)
([(0 1) (0 1) (0 1) (0 1) (0 0) (0 1) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.822116649714346e+01)
([(0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 0) (0 2) (0 2) (0 2) (0 0)] -5.910905644503530e+01)
([(0 0) (0 0) (0 1) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.664130903148424e+01)
([(0 0) (0 1) (0 1) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 2)] -5.090657977682413e+01)
([(0 1) (0 0) (0 1) (0 1) (0 2) (0 0) (0 0) (0 2) (0 2) (0 2) (0 1) (0 1) (0 2) (0 2) (0 0) (0 1)] -5.006127875024429e+01)
([(0 0) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 2) (0 1) (0 1) (0 1)] -4.646291693420080e+01)
([(0 1) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 2) (0 2) (0 0) (0 1) (0 1) (0 2) (0 2) (0 1) (0 1)] -5.182756027399388e+01)
([(0 1) (0 0) (0 1) (0 2) (0 2) (0 0) (0 1) (0 2) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 0) (0 2)] -4.540965997198382e+01)
([(0 1) (0 1) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 2) (0 1) (0 0)] -5.092755250303455e+01)
([(0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 0) (0 2) (0 2) (0 1) (0 0)] -5.468247157737247e+01)
([(0 1) (0 2) (0 2) (0 0) (0 2) (0 0) (0 0) (0 0) (0 1) (0 2) (0 2) (0 0) (0 1) (0 2) (0 1) (0 0)] -5.282558924588355e+01)
([(0 1) (0 2) (0 1) (0 1) (0 1) (0 0) (0 2) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0)] -4.561303913514313e+01)
([(0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 1) (0 1)] -4.263101565313922e+01)
([(0 2) (0 1) (0 2) (0 2) (0 1) (0 0) (0 0) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0)] -4.506936266267388e+01)
([(0 1) (0 1) (0 1) (0 2) (0 2) (0 0) (0 1) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 1) (0 0)] -4.523774123449152e+01)
([(0 1) (0 0) (0 1) (0 2) (0 0) (0 0) (0 0) (0 1) (0 2) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 1)] -4.766406745990911e+01)
([(0 2) (0 1) (0 2) (0 2) (0 1) (0 0) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2) (0 0)] -4.718079056303485e+01)
([(0 0) (0 1) (0 1) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0)] -4.924576702947998e+01)
([(0 1) (0 0) (0 2) (0 2) (0 2) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.552996048365858e+01)
([(0 1) (0 2) (0 2) (0 1) (0 1) (0 0) (0 1) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.360330312940916e+01)
([(0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0) (0 2) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.471284496835871e+01)
([(0 2) (0 2) (0 1) (0 1) (0 0) (0 1) (0 0) (0 1) (0 0) (0 2) (0 1) (0 2) (0 2) (0 1) (0 0) (0 1)] -4.696886531694610e+01)
([(0 1) (0 1) (0 0) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 1) (0 2)] -4.682414355856965e+01)
([(0 0) (0 1) (0 1) (0 2) (0 0) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 1) (0 2) (0 2) (0 0) (0 0)] -5.272533179752032e+01)
([(0 1) (0 0) (0 2) (0 2) (0 0) (0 0) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2)] -4.842435016227098e+01)
([(0 2) (0 2) (0 1) (0 1) (0 1) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.523593526419661e+01)
([(0 0) (0 1) (0 2) (0 2) (0 0) (0 0) (0 0) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.681607085217122e+01)
([(0 0) (0 1) (0 0) (0 2) (0 0) (0 1) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 1) (0 1) (0 0) (0 2)] -4.936417217378685e+01)
([(0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 0)] -4.451678079131662e+01)
([(0 2) (0 2) (0 0) (0 2) (0 2) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2) (0 0) (0 1)] -4.387866458702427e+01)
([(0 2) (0 2) (0 1) (0 1) (0 2) (0 0) (0 0) (0 2) (0 0) (0 2) (0 1) (0 2) (0 1) (0 0) (0 1) (0 1)] -4.253292081690679e+01)
([(0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 0) (0 1) (0 0)] -4.937979076939745e+01)
([(0 1) (0 0) (0 2) (0 0) (0 1) (0 0) (0 0) (0 2) (0 2) (0 1) (0 2) (0 1) (0 2) (0 2) (0 0) (0 1)] -5.016337995875710e+01)
([(0 2) (0 2) (0 0) (0 1) (0 2) (0 0) (0 1) (0 0) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0)] -4.646198873170132e+01)
([(0 2) (0 1) (0 1) (0 2) (0 1) (0 0) (0 2) (0 1) (0 1) (0 2) (0 0) (0 2) (0 1) (0 2) (0 0) (0 2)] -4.661766578332084e+01)
([(0 1) (0 1) (0 2) (0 2) (0 1) (0 0) (0 1) (0 0) (0 2) (0 2) (0 1) (0 1) (0 2) (0 2) (0 2) (0 0)] -5.182784737629934e+01)
([(0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 2) (0 0) (0 1) (0 2) (0 0) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.933233024236494e+01)
([(0 1) (0 1) (0 2) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 1) (0 2) (0 0) (0 1)] -4.478792761431669e+01)
([(0 2) (0 2) (0 2) (0 2) (0 0) (0 0) (0 0) (0 1) (0 2) (0 2) (0 0) (0 2) (0 2) (0 2) (0 0) (0 2)] -4.703913429908259e+01)
([(0 1) (0 2) (0 2) (0 2) (0 1) (0 0) (0 0) (0 1) (0 2) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 1)] -4.403021609714069e+01)
([(0 0) (0 1) (0 0) (0 2) (0 0) (0 1) (0 0) (0 1) (0 1) (0 2) (0 2) (0 2) (0 1) (0 1) (0 2) (0 0)] -4.990050692253069e+01)
([(0 2) (0 1) (0 2) (0 2) (0 2) (0 0) (0 0) (0 2) (0 1) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1) (0 2)] -4.451625255318734e+01)
([(0 1) (0 0) (0 1) (0 2) (0 2) (0 0) (0 0) (0 0) (0 2) (0 1) (0 1) (0 2) (0 2) (0 0) (0 1) (0 1)] -4.673973637890907e+01)
([(0 2) (0 0) (0 1) (0 2) (0 2) (0 0) (0 1) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 2)] -4.760406730346688e+01)
([(0 1) (0 0) (0 2) (0 2) (0 2) (0 0) (0 1) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 2) (0 0) (0 1)] -4.465919073483632e+01)
